GEOIDFQ,NAME,GEOTYPE,YEAR,Number of sales,Median home sale price (2023 dollars),Median home sale price (year-of dollars),Median income (2023 dollars),Median income (year-of dollars),Median income MOE (year-of dollars),Mean income (2023 dollars),Mean income (year-of dollars),Mean income MOE (year-of dollars),Median sale price/income ratio (MSA med inc),Median sale price/income ratio (geography med inc)
0700000US390918804299999,Zane Township (Logan),COUNTY-TOWNSHIP-REMAINDER,2018,14,245053,201950,,,,,,,3.1529070130518955,
0700000US390918804299999,Zane Township (Logan),COUNTY-TOWNSHIP-REMAINDER,2019,9,,,,,,,,,,
0700000US390918804299999,Zane Township (Logan),COUNTY-TOWNSHIP-REMAINDER,2020,10,382627,325000,,,,,,,4.674711965824259,
0700000US390918804299999,Zane Township (Logan),COUNTY-TOWNSHIP-REMAINDER,2021,11,357587,318000,,,,,,,4.4265649577527535,
0700000US390918804299999,Zane Township (Logan),COUNTY-TOWNSHIP-REMAINDER,2022,8,,,,,,,,,,
0700000US390918804299999,Zane Township (Logan),COUNTY-TOWNSHIP-REMAINDER,2023,4,,,,,,,,,,
0700000US390971123499999,Canaan Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2012,10,306568,231000,,,,,,,4.301756084843293,
0700000US390971123499999,Canaan Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2013,6,,,,,,,,,,
0700000US390971123499999,Canaan Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2014,15,321774,250000,,,,,,,4.43490447215767,
0700000US390971123499999,Canaan Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2015,7,,,,,,,,,,
0700000US390971123499999,Canaan Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2016,8,,,,,,,,,,
0700000US390971123499999,Canaan Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2017,16,385353,310000,,,,,,,4.861677435543567,
0700000US390971123499999,Canaan Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2018,11,291224,240000,,,,,,,3.7469555985761573,
0700000US390971123499999,Canaan Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2019,16,381389,320000,,,,,,,4.761408781823322,
0700000US390971123499999,Canaan Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2020,9,,,,,,,,,,
0700000US390971123499999,Canaan Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2021,17,431803,384000,,,,,,,5.345285986720306,
0700000US390971123499999,Canaan Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2022,14,114008,109500,,,,,,,1.445029494437626,
0700000US390971123499999,Canaan Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2023,16,298500,298500,,,,,,,3.857087479002455,
0700000US390972014299999,Darby Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2012,2,,,,,,,,,,
0700000US390972014299999,Darby Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2013,4,,,,,,,,,,
0700000US390972014299999,Darby Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2014,5,,,,,,,,,,
0700000US390972014299999,Darby Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2015,6,,,,,,,,,,
0700000US390972014299999,Darby Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2016,4,,,,,,,,,,
0700000US390972014299999,Darby Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2017,1,,,,,,,,,,
0700000US390972014299999,Darby Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2018,10,245721,202500,,,,,,,3.1614937862986325,
0700000US390972014299999,Darby Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2019,5,,,,,,,,,,
0700000US390972014299999,Darby Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2020,6,,,,,,,,,,
0700000US390972014299999,Darby Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2021,6,,,,,,,,,,
0700000US390972014299999,Darby Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2022,10,455509,437500,,,,,,,5.773519669556726,
0700000US390972014299999,Darby Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2023,4,,,,,,,,,,
0700000US390972115499999,Deer Creek Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2012,4,,,,,,,,,,
0700000US390972115499999,Deer Creek Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2013,9,,,,,,,,,,
0700000US390972115499999,Deer Creek Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2014,9,,,,,,,,,,
0700000US390972115499999,Deer Creek Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2015,4,,,,,,,,,,
0700000US390972115499999,Deer Creek Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2016,12,190052,149700,,,,,,,2.4828341128470495,
0700000US390972115499999,Deer Creek Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2017,9,,,,,,,,,,
0700000US390972115499999,Deer Creek Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2018,10,291224,240000,,,,,,,3.7469555985761573,
0700000US390972115499999,Deer Creek Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2019,10,294980,247500,,,,,,,3.682652104691476,
0700000US390972115499999,Deer Creek Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2020,6,,,,,,,,,,
0700000US390972115499999,Deer Creek Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2021,11,318792,283500,,,,,,,3.9463244198833505,
0700000US390972115499999,Deer Creek Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2022,10,325312,312450,,,,,,,4.123282790292569,
0700000US390972115499999,Deer Creek Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2023,6,,,,,,,,,,
0700000US390972606899999,Fairfield Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2012,10,231585,174500,,,,,,,3.249594964524479,
0700000US390972606899999,Fairfield Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2013,9,,,,,,,,,,
0700000US390972606899999,Fairfield Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2014,13,205935,160000,,,,,,,2.8383388621809087,
0700000US390972606899999,Fairfield Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2015,20,226260,176000,,,,,,,3.0244707176244154,
0700000US390972606899999,Fairfield Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2016,15,257720,203000,,,,,,,3.366835837728464,
0700000US390972606899999,Fairfield Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2017,16,315119,253500,,,,,,,3.9755975158396586,
0700000US390972606899999,Fairfield Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2018,17,283216,233400,,,,,,,3.6439143196153125,
0700000US390972606899999,Fairfield Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2019,14,175796,147500,,,,,,,2.1947118603716875,
0700000US390972606899999,Fairfield Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2020,13,324821,275900,,,,,,,3.9684708657566556,
0700000US390972606899999,Fairfield Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2021,18,362647,322500,,,,,,,4.489205027909632,
0700000US390972606899999,Fairfield Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2022,14,304541,292500,,,,,,,3.8600102933607823,
0700000US390972606899999,Fairfield Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2023,5,,,,,,,,,,
0700000US390973869699999,Jefferson Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2012,14,297278,224000,,,,,,,4.171399839848041,
0700000US390973869699999,Jefferson Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2013,27,326994,250000,,,,,,,4.622866547088519,
0700000US390973869699999,Jefferson Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2014,19,227172,176500,,,,,,,3.1310425573433145,
0700000US390973869699999,Jefferson Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2015,26,255828,199000,,,,,,,3.4197140500412426,
0700000US390973869699999,Jefferson Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2016,26,310977,244950,,,,,,,4.062593292864962,
0700000US390973869699999,Jefferson Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2017,22,315430,253750,,,,,,,3.9795182234489683,
0700000US390973869699999,Jefferson Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2018,26,317313,261500,,,,,,,4.082620370948604,
0700000US390973869699999,Jefferson Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2019,18,308925,259200,,,,,,,3.856741113276891,
0700000US390973869699999,Jefferson Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2020,18,449734,382000,,,,,,,5.494584525984206,
0700000US390973869699999,Jefferson Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2021,26,539697,479950,,,,,,,6.680911482620861,
0700000US390973869699999,Jefferson Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2022,25,380285,365250,,,,,,,4.8200641355556435,
0700000US390973869699999,Jefferson Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2023,12,399900,399900,,,,,,,5.167334280914847,
0700000US390975147899999,Monroe Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2012,5,,,,,,,,,,
0700000US390975147899999,Monroe Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2013,9,,,,,,,,,,
0700000US390975147899999,Monroe Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2014,6,,,,,,,,,,
0700000US390975147899999,Monroe Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2015,6,,,,,,,,,,
0700000US390975147899999,Monroe Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2016,3,,,,,,,,,,
0700000US390975147899999,Monroe Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2017,9,,,,,,,,,,
0700000US390975147899999,Monroe Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2018,6,,,,,,,,,,
0700000US390975147899999,Monroe Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2019,10,342654,287500,,,,,,,4.277828202419391,
0700000US390975147899999,Monroe Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2020,3,,,,,,,,,,
0700000US390975147899999,Monroe Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2021,11,477907,425000,,,,,,,5.916006625927421,
0700000US390975147899999,Monroe Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2022,5,,,,,,,,,,
0700000US390975147899999,Monroe Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2023,2,,,,,,,,,,
0700000US390975770899999,Oak Run Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2012,4,,,,,,,,,,
0700000US390975770899999,Oak Run Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2014,4,,,,,,,,,,
0700000US390975770899999,Oak Run Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2015,4,,,,,,,,,,
0700000US390975770899999,Oak Run Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2016,3,,,,,,,,,,
0700000US390975770899999,Oak Run Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2017,2,,,,,,,,,,
0700000US390975770899999,Oak Run Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2018,6,,,,,,,,,,
0700000US390975770899999,Oak Run Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2019,7,,,,,,,,,,
0700000US390975770899999,Oak Run Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2020,2,,,,,,,,,,
0700000US390975770899999,Oak Run Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2021,2,,,,,,,,,,
0700000US390975770899999,Oak Run Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2022,1,,,,,,,,,,
0700000US390975770899999,Oak Run Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2023,2,,,,,,,,,,
0700000US390975952899999,Paint Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2012,4,,,,,,,,,,
0700000US390975952899999,Paint Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2013,4,,,,,,,,,,
0700000US390975952899999,Paint Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2014,1,,,,,,,,,,
0700000US390975952899999,Paint Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2015,3,,,,,,,,,,
0700000US390975952899999,Paint Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2016,3,,,,,,,,,,
0700000US390975952899999,Paint Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2017,7,,,,,,,,,,
0700000US390975952899999,Paint Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2018,7,,,,,,,,,,
0700000US390975952899999,Paint Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2019,2,,,,,,,,,,
0700000US390975952899999,Paint Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2020,4,,,,,,,,,,
0700000US390975952899999,Paint Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2021,4,,,,,,,,,,
0700000US390975952899999,Paint Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2022,8,,,,,,,,,,
0700000US390975952899999,Paint Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2023,4,,,,,,,,,,
0700000US390976266699999,Pike Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2012,3,,,,,,,,,,
0700000US390976266699999,Pike Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2013,1,,,,,,,,,,
0700000US390976266699999,Pike Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2015,2,,,,,,,,,,
0700000US390976266699999,Pike Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2016,2,,,,,,,,,,
0700000US390976266699999,Pike Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2018,2,,,,,,,,,,
0700000US390976266699999,Pike Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2020,2,,,,,,,,,,
0700000US390976266699999,Pike Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2022,2,,,,,,,,,,
0700000US390976333899999,Pleasant Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2012,10,118180,89049,,,,,,,1.6582990372260191,
0700000US390976333899999,Pleasant Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2013,13,174003,133032,,,,,,,2.4599567299691194,
0700000US390976333899999,Pleasant Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2014,12,155674,120950,,,,,,,2.1456067836298804,
0700000US390976333899999,Pleasant Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2015,9,,,,,,,,,,
0700000US390976333899999,Pleasant Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2016,12,146316,115250,,,,,,,1.9114671443261353,
0700000US390976333899999,Pleasant Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2017,15,169058,136000,,,,,,,2.1328649394642745,
0700000US390976333899999,Pleasant Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2018,14,232069,191250,,,,,,,2.9858552426153753,
0700000US390976333899999,Pleasant Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2019,16,283658,238000,,,,,,,3.5412977814810955,
0700000US390976333899999,Pleasant Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2020,10,278141,236250,,,,,,,3.398156005926096,
0700000US390976333899999,Pleasant Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2021,11,277186,246500,,,,,,,3.4312838430379045,
0700000US390976333899999,Pleasant Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2022,12,301938,290000,,,,,,,3.8270187523918864,
0700000US390976333899999,Pleasant Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2023,16,302500,302500,,,,,,,3.9087737433776972,
0700000US390976548099999,Range Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2012,5,,,,,,,,,,
0700000US390976548099999,Range Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2013,7,,,,,,,,,,
0700000US390976548099999,Range Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2014,5,,,,,,,,,,
0700000US390976548099999,Range Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2015,8,,,,,,,,,,
0700000US390976548099999,Range Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2016,6,,,,,,,,,,
0700000US390976548099999,Range Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2017,6,,,,,,,,,,
0700000US390976548099999,Range Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2018,7,,,,,,,,,,
0700000US390976548099999,Range Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2019,7,,,,,,,,,,
0700000US390976548099999,Range Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2020,3,,,,,,,,,,
0700000US390976548099999,Range Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2021,5,,,,,,,,,,
0700000US390976548099999,Range Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2022,2,,,,,,,,,,
0700000US390976548099999,Range Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2023,4,,,,,,,,,,
0700000US390977296099999,Somerford Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2012,29,185799,140000,,,,,,,2.607124899905026,
0700000US390977296099999,Somerford Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2013,40,219674,167950,,,,,,,3.105641746334067,
0700000US390977296099999,Somerford Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2014,55,212113,164800,,,,,,,2.923489028046336,
0700000US390977296099999,Somerford Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2015,54,286039,222500,,,,,,,3.823549628814957,
0700000US390977296099999,Somerford Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2016,64,263686,207700,,,,,,,3.4447872093408964,
0700000US390977296099999,Somerford Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2017,55,259802,209000,,,,,,,3.2777115613825987,
0700000US390977296099999,Somerford Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2018,48,286977,236500,,,,,,,3.692312496096921,
0700000US390977296099999,Somerford Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2019,49,411184,345000,,,,,,,5.133393842903269,
0700000US390977296099999,Somerford Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2020,61,366734,311500,,,,,,,4.480531622628482,
0700000US390977296099999,Somerford Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2021,51,360960,321000,,,,,,,4.468325004524005,
0700000US390977296099999,Somerford Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2022,46,362386,348058,,,,,,,4.593194504928936,
0700000US390977296099999,Somerford Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2023,42,375000,375000,,,,,,,4.845587285178964,
0700000US390977478499999,Stokes Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2013,8,,,,,,,,,,
0700000US390977478499999,Stokes Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2014,1,,,,,,,,,,
0700000US390977478499999,Stokes Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2016,1,,,,,,,,,,
0700000US390977478499999,Stokes Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2017,1,,,,,,,,,,
0700000US390977478499999,Stokes Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2019,3,,,,,,,,,,
0700000US390977478499999,Stokes Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2020,2,,,,,,,,,,
0700000US390977478499999,Stokes Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2021,1,,,,,,,,,,
0700000US390977478499999,Stokes Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2023,3,,,,,,,,,,
0700000US390977842899999,Union Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2012,8,,,,,,,,,,
0700000US390977842899999,Union Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2013,13,209145,159900,,,,,,,2.9567854435178167,
0700000US390977842899999,Union Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2014,12,203940,158450,,,,,,,2.810842454453531,
0700000US390977842899999,Union Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2015,18,198299,154250,,,,,,,2.650708001099807,
0700000US390977842899999,Union Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2016,12,187831,147950,,,,,,,2.45380966597008,
0700000US390977842899999,Union Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2017,14,252903,203450,,,,,,,3.190671852455931,
0700000US390977842899999,Union Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2018,16,248754,205000,,,,,,,3.2005245737838006,
0700000US390977842899999,Union Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2019,19,193674,162500,,,,,,,2.4179028970196557,
0700000US390977842899999,Union Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2020,12,231342,196500,,,,,,,2.8264027731829753,
0700000US390977842899999,Union Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2021,20,207749,184750,,,,,,,2.571722880329626,
0700000US390977842899999,Union Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2022,15,234262,225000,,,,,,,2.9692386872006016,
0700000US390977842899999,Union Township (Madison),COUNTY-TOWNSHIP-REMAINDER,2023,7,,,,,,,,,,
0700000US391010634899999,Big Island Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2012,3,,,,,,,,,,
0700000US391010634899999,Big Island Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2013,5,,,,,,,,,,
0700000US391010634899999,Big Island Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2014,9,,,,,,,,,,
0700000US391010634899999,Big Island Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2015,20,128557,100000,,,,,,,1.7184492713775088,
0700000US391010634899999,Big Island Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2016,14,129495,102000,,,,,,,1.6917106179719377,
0700000US391010634899999,Big Island Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2017,11,162843,131000,,,,,,,2.0544507872780877,
0700000US391010634899999,Big Island Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2018,2,,,,,,,,,,
0700000US391010634899999,Big Island Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2019,10,154820,129900,,,,,,,1.9328343773714047,
0700000US391010634899999,Big Island Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2020,13,194257,165000,,,,,,,2.373315305726162,
0700000US391010634899999,Big Island Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2021,12,188351,167500,,,,,,,2.331602611394925,
0700000US391010634899999,Big Island Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2022,7,,,,,,,,,,
0700000US391010634899999,Big Island Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2023,12,208500,208500,,,,,,,2.694146530559504,
0700000US391010795899999,Bowling Green Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2012,2,,,,,,,,,,
0700000US391010795899999,Bowling Green Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2013,1,,,,,,,,,,
0700000US391010795899999,Bowling Green Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2014,3,,,,,,,,,,
0700000US391010795899999,Bowling Green Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2015,8,,,,,,,,,,
0700000US391010795899999,Bowling Green Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2016,5,,,,,,,,,,
0700000US391010795899999,Bowling Green Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2017,1,,,,,,,,,,
0700000US391010795899999,Bowling Green Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2018,9,,,,,,,,,,
0700000US391010795899999,Bowling Green Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2019,3,,,,,,,,,,
0700000US391010795899999,Bowling Green Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2020,1,,,,,,,,,,
0700000US391010795899999,Bowling Green Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2021,2,,,,,,,,,,
0700000US391010795899999,Bowling Green Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2022,3,,,,,,,,,,
0700000US391010795899999,Bowling Green Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2023,1,,,,,,,,,,
0700000US391011519699999,Claridon Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2012,18,183144,138000,,,,,,,2.569880258477811,
0700000US391011519699999,Claridon Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2013,20,100649,76950,,,,,,,1.4229183231938463,
0700000US391011519699999,Claridon Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2014,19,154452,120000,,,,,,,2.1287541466356816,
0700000US391011519699999,Claridon Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2015,25,171495,133400,,,,,,,2.2924113280175966,
0700000US391011519699999,Claridon Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2016,38,193607,152500,,,,,,,2.529273227850201,
0700000US391011519699999,Claridon Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2017,31,144196,116000,,,,,,,1.8192083307195284,
0700000US391011519699999,Claridon Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2018,24,203857,168000,,,,,,,2.62286891900331,
0700000US391011519699999,Claridon Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2019,56,206188,173000,,,,,,,2.5741366226732336,
0700000US391011519699999,Claridon Township (Marion),COUNTY-TOWNSHIP-REMAINDER,2020,28,168179,142850,,,,,,,2.054715705593832,
